customer_id,current_mrr,trailing_3m_usage_avg,trailing_3m_usage_trend,trailing_3m_support_ticket_avg,trailing_3m_nps_avg,trailing_3m_payment_delay_avg,trailing_3m_discount_avg,seat_growth_rate,expansion_frequency,contraction_frequency,churn_history_flag,renewal_due_flag,concentration_weight,tenure_months
CUST002534,0.0,93.183,-6.525,0.667,77.747,4.667,0.0971,0.0,0.0,0.0,1,0,0.0,18
CUST002535,11452.36,81.46,7.87,6.0,60.977,10.333,0.0895,0.1037,0.0833,0.0,0,1,0.001203,40
CUST002536,935.82,77.5,11.14,1.5,50.38,10.5,0.2404,0.0,0.0,0.0,0,0,9.8e-05,2
CUST002537,13932.63,86.587,-0.365,5.0,68.69,7.333,0.2437,0.0,0.0833,0.0,0,0,0.001463,31
CUST002538,0.0,61.463,1.925,2.333,10.767,13.0,0.2384,0.0,0.0,0.0,1,0,0.0,10
CUST002539,1596.12,84.87,3.98,3.667,51.45,10.0,0.1471,0.0,0.0,0.0833,0,1,0.000168,37
CUST002540,630.34,61.697,-1.585,3.0,14.777,20.0,0.2935,0.0,0.0,0.0833,0,1,6.6e-05,43
CUST002541,0.0,60.917,4.615,1.0,6.977,14.667,0.2764,-0.1429,0.0,0.2,1,0,0.0,8
CUST002542,0.0,37.183,-3.695,3.0,-25.61,8.667,0.3409,0.0,0.0,0.0,1,0,0.0,28
CUST002543,10900.54,83.677,10.0,6.0,60.973,8.0,0.178,0.0,0.0833,0.0,0,0,0.001145,20
CUST002544,1288.57,75.787,-0.3,1.667,42.087,14.0,0.1558,0.0,0.0,0.0,0,0,0.000135,19
CUST002545,830.0,86.923,9.29,0.667,53.767,12.0,0.1919,0.0,0.0,0.0,0,1,8.7e-05,24
CUST002546,926.25,68.667,3.32,1.667,21.713,16.0,0.1676,0.0,0.0,0.0,0,0,9.7e-05,10
CUST002547,988.15,87.457,7.355,1.0,65.74,17.333,0.0179,-0.2,0.0,0.0833,0,0,0.000104,23
CUST002548,1100.51,81.277,4.29,0.667,49.39,16.333,0.2416,0.0,0.0,0.0,0,0,0.000116,18
CUST002549,5756.64,83.09,-2.545,2.0,54.117,15.333,0.0695,0.0,0.25,0.0,0,1,0.000604,49
CUST002550,426.92,81.543,-5.57,1.667,50.603,13.0,0.3146,0.0,0.0,0.0,0,1,4.5e-05,52
CUST002551,1485.2,96.343,-0.45,0.333,89.99,8.333,0.1538,0.0,0.0833,0.0,0,0,0.000156,30
CUST002552,2208.72,96.68,-2.68,0.667,91.437,11.667,0.0713,0.0,0.0833,0.0,0,1,0.000232,43
CUST002553,3336.36,95.47,1.47,1.333,74.083,10.333,0.0,0.0,0.0,0.0,0,1,0.00035,42
CUST002554,0.0,71.8,2.325,1.333,28.797,14.333,0.2667,0.1034,0.0,0.0,1,0,0.0,35
CUST002555,865.01,62.94,12.775,2.333,18.077,14.333,0.0545,0.1111,0.0,0.0,0,1,9.1e-05,47
CUST002556,2887.5,89.94,-3.21,2.667,74.513,5.333,0.2017,0.0,0.0,0.0,0,0,0.000303,9
CUST002557,3313.19,98.77,1.625,1.0,93.097,1.0,0.1788,0.0,0.0,0.0,0,0,0.000348,32
CUST002558,420.0,65.343,12.07,0.333,25.823,16.333,0.2377,0.0,0.0,0.0,0,0,4.4e-05,7
CUST002559,850.65,83.803,-6.64,0.333,50.173,12.0,0.0026,0.0,0.0833,0.0,0,0,8.9e-05,31
CUST002560,273.08,86.317,7.325,0.333,72.813,8.333,0.0377,0.0,0.0,0.0833,0,0,2.9e-05,17
CUST002561,237.5,75.827,7.215,2.0,47.13,16.0,0.3524,0.0,0.0,0.0,0,0,2.5e-05,30
CUST002562,561.74,86.0,7.73,1.333,42.967,14.667,0.0045,0.0,0.0,0.0,0,1,5.9e-05,48
CUST002563,806.54,80.497,-1.825,0.667,61.073,15.0,0.0192,0.0,0.0,0.0,0,1,8.5e-05,30
CUST002564,1255.92,72.843,2.16,1.333,48.813,9.667,0.1067,0.0385,0.2,0.0,0,0,0.000132,5
CUST002565,632.5,70.723,-6.97,2.0,39.797,16.0,0.1994,0.0,0.0,0.0,0,1,6.6e-05,24
CUST002566,518.0,88.16,-4.975,1.0,82.603,10.333,0.1915,0.0,0.0,0.0,0,1,5.4e-05,15
CUST002567,759.56,68.81,-6.42,2.0,14.687,20.667,0.2466,-0.125,0.0,0.0833,0,0,8e-05,35
CUST002568,358.17,72.207,-3.445,1.0,32.417,17.0,0.2429,0.0,0.0,0.0,0,0,3.8e-05,19
CUST002569,7367.11,80.02,-1.345,3.333,57.68,15.667,0.2613,0.0,0.0,0.0,0,0,0.000774,7
CUST002570,0.0,66.417,-0.9,2.333,26.857,17.333,0.2553,0.0,0.0,0.0,1,0,0.0,38
CUST002571,819.62,71.707,-9.87,2.667,31.52,19.0,0.1669,0.0,0.0,0.0,0,0,8.6e-05,22
CUST002572,327.6,81.883,-1.265,0.667,57.48,8.333,0.0963,0.0,0.0,0.0,0,1,3.4e-05,30
CUST002573,1006.37,72.893,-3.015,1.0,39.547,11.667,0.2445,0.0,0.0,0.0,0,0,0.000106,21
CUST002574,3412.88,68.75,0.525,2.0,40.363,8.667,0.1316,0.0,0.0,0.0,0,0,0.000358,11
CUST002575,1474.87,74.407,0.285,2.333,36.58,14.333,0.1195,0.0,0.0,0.0,0,0,0.000155,4
CUST002576,744.49,72.42,4.865,1.0,35.19,16.0,0.2021,0.0,0.0,0.0,0,1,7.8e-05,41
CUST002577,0.0,74.78,0.0,0.0,49.58,7.0,0.1796,0.0,0.0,0.0,1,0,0.0,39
CUST002578,819.62,56.033,-1.9,2.667,10.493,19.0,0.2325,-0.0526,0.0,0.0,0,0,8.6e-05,28
CUST002579,0.0,79.873,-6.775,1.333,46.047,11.667,0.2033,0.0,0.0,0.0,1,0,0.0,24
CUST002580,0.0,66.39,-13.165,1.333,24.0,12.667,0.3267,-0.1667,0.0,0.0,1,0,0.0,26
CUST002581,434.91,63.51,5.47,1.333,27.54,17.333,0.1937,0.0,0.0,0.25,0,1,4.6e-05,43
CUST002582,0.0,69.317,7.11,1.0,27.893,16.333,0.1598,0.0,0.0,0.0,1,0,0.0,24
CUST002583,3226.17,76.493,-2.475,4.0,45.12,13.333,0.1506,0.0,0.0,0.0,0,0,0.000339,26
CUST002584,1111.5,87.453,9.4,0.333,68.413,14.667,0.0,0.0,0.0,0.0,0,1,0.000117,36
CUST002585,6211.74,86.723,3.315,3.333,68.57,4.667,0.1221,0.0,0.0,0.0,0,0,0.000652,33
CUST002586,11122.54,93.203,3.025,3.667,82.783,5.0,0.1949,0.0,0.0833,0.0,0,1,0.001168,45
CUST002587,900.55,62.595,14.61,1.5,25.515,10.5,0.1099,0.0,0.0,0.0,0,0,9.5e-05,2
CUST002588,3385.97,85.893,7.345,0.667,52.317,8.0,0.0842,0.0,0.1667,0.1667,0,1,0.000356,6
CUST002589,2636.42,67.74,5.565,3.0,26.177,17.0,0.1689,0.0,0.0833,0.0,0,1,0.000277,48
CUST002590,377.5,77.713,6.245,0.0,57.733,10.333,0.2796,0.0,0.0,0.0,0,0,4e-05,23
CUST002591,403.56,76.113,-0.7,1.667,39.273,16.0,0.0831,0.0,0.0833,0.0,0,1,4.2e-05,44
CUST002592,1730.58,73.41,8.17,1.667,45.297,10.0,0.1735,0.0,0.0833,0.0,0,1,0.000182,12
CUST002593,1359.12,74.74,1.82,1.667,44.83,9.333,0.1531,0.0,0.0,0.0,0,0,0.000143,4
CUST002594,420.0,71.063,-4.32,1.333,29.253,19.0,0.1726,0.0,0.0,0.0,0,0,4.4e-05,20
CUST002595,830.0,81.17,1.735,0.333,47.803,13.333,0.1346,0.0,0.0,0.0,0,0,8.7e-05,16
CUST002596,292.5,88.91,9.1,0.0,57.637,16.667,0.2333,0.0,0.0,0.0,0,1,3.1e-05,48
CUST002597,5660.62,88.44,2.445,3.0,61.52,6.0,0.174,0.0,0.0,0.0,0,0,0.000594,29
CUST002598,2403.5,82.237,1.335,1.333,56.17,12.667,0.1277,0.0,0.0,0.0,0,0,0.000252,19
CUST002599,1165.91,79.59,-3.36,1.0,48.963,17.667,0.0662,0.0,0.0,0.0,0,0,0.000122,25
CUST002600,10924.42,78.223,2.825,4.333,59.113,1.667,0.1778,0.0,0.0833,0.0,0,1,0.001147,12
CUST002601,3729.1,97.243,4.135,0.667,93.643,4.0,0.1057,0.0,0.1667,0.0,0,1,0.000392,38
CUST002602,950.0,89.983,8.94,0.667,64.927,14.667,0.0,0.0,0.0,0.0,0,1,0.0001,52
CUST002603,1386.13,71.707,1.9,1.333,31.557,20.333,0.2312,0.0,0.2222,0.0,0,1,0.000146,9
CUST002604,0.0,69.607,-1.28,1.667,35.15,15.0,0.0786,0.125,0.25,0.0,1,0,0.0,52
CUST002605,305.51,79.73,4.385,1.0,62.523,11.333,0.1432,-0.25,0.0,0.0833,0,0,3.2e-05,35
CUST002606,0.0,49.033,-4.32,3.333,-13.503,18.333,0.3225,0.0,0.0,0.0,1,0,0.0,50
CUST002607,2805.52,88.2,-4.91,2.667,61.553,8.667,0.1618,0.0,0.0833,0.0,0,0,0.000295,26
CUST002608,9420.6,83.0,10.8,7.0,57.383,13.667,0.1066,0.0,0.0,0.0,0,1,0.000989,53
CUST002609,280.0,80.62,5.77,0.667,48.953,11.0,0.0509,0.0,0.0,0.0,0,1,2.9e-05,44
CUST002610,9337.98,81.89,-3.07,6.333,52.063,9.667,0.1466,0.0,0.0833,0.0,0,0,0.000981,25
CUST002611,8539.41,86.973,-3.025,2.333,65.087,14.333,0.1728,0.0,0.1667,0.0,0,0,0.000897,17
CUST002612,950.0,72.07,-2.455,0.667,31.657,16.333,0.1812,0.0,0.0,0.0,0,0,0.0001,11
CUST002613,1305.43,61.013,2.955,2.0,11.993,17.0,0.3793,0.0,0.0833,0.0,0,0,0.000137,15
CUST002614,1151.88,83.083,13.375,0.667,62.47,6.667,0.242,0.0,0.0,0.0,0,0,0.000121,4
CUST002615,0.0,41.32,-16.6,4.667,-26.39,17.333,0.3316,-0.31,0.0,0.0,1,0,0.0,40
CUST002616,2486.31,80.463,3.225,1.667,60.647,9.667,0.2074,0.0,0.0,0.0833,0,1,0.000261,56
CUST002617,2622.89,77.18,1.15,2.667,53.943,11.333,0.3108,0.0,0.125,0.0,0,0,0.000275,8
CUST002618,0.0,68.34,-4.165,1.0,27.227,10.333,0.1753,0.0,0.0,0.0,1,0,0.0,45
CUST002619,1958.8,61.79,-6.33,2.0,15.22,21.0,0.314,0.0,0.0,0.0,0,1,0.000206,42
CUST002620,1415.51,64.073,13.485,2.0,8.187,11.667,0.157,0.0,0.2,0.0,0,0,0.000149,5
CUST002621,0.0,84.363,4.21,1.333,63.053,16.667,0.1725,0.0,0.0,0.0,1,0,0.0,44
CUST002622,1151.88,76.077,7.39,1.0,54.073,15.0,0.2104,0.0,0.0,0.0,0,0,0.000121,5
CUST002623,302.0,76.473,8.02,1.333,44.007,13.0,0.2,0.0,0.0833,0.0,0,1,3.2e-05,30
CUST002624,5341.88,85.727,-0.785,1.333,62.05,9.667,0.1458,0.0,0.0,0.0,0,0,0.000561,20
CUST002625,7773.13,72.587,-1.905,3.667,33.193,9.0,0.2423,0.0879,0.0833,0.0,0,1,0.000816,56
CUST002626,1151.88,77.37,0.0,1.0,64.5,8.0,0.2102,0.0,0.0,0.0,0,0,0.000121,1
CUST002627,547.5,58.683,6.84,2.0,-4.4,17.333,0.2013,0.0,0.0,0.0,0,0,5.7e-05,20
CUST002628,0.0,74.197,-4.335,1.667,48.087,11.0,0.2126,0.0,0.0,0.0,1,0,0.0,12
CUST002629,776.65,11.453,-0.615,4.0,-85.987,19.667,0.3729,0.1,0.0,0.0833,0,1,8.2e-05,38
CUST002630,321.04,83.933,4.255,0.333,63.427,12.333,0.1359,0.0,0.0833,0.0,0,1,3.4e-05,36
CUST002631,0.0,76.407,11.09,2.333,44.953,13.667,0.1527,0.0,0.0,0.0,1,0,0.0,52
CUST002632,1555.62,70.657,-1.1,1.0,31.53,15.333,0.2606,0.0,0.0,0.0,0,1,0.000163,12
CUST002633,523.53,77.723,5.27,1.667,46.663,12.333,0.1561,0.0,0.0833,0.1667,0,1,5.5e-05,38
CUST002634,1237.17,79.983,7.53,0.667,45.4,16.0,0.1273,0.0,0.0,0.0,0,0,0.00013,28
CUST002635,0.0,78.17,-14.96,3.0,44.8,8.0,0.1976,0.0,0.0,0.0,1,0,0.0,45
CUST002636,2413.07,93.387,5.315,1.0,85.283,8.0,0.007,0.0,0.1667,0.0,0,0,0.000253,31
CUST002637,377.5,88.607,9.815,0.333,77.757,12.0,0.0921,0.0,0.0,0.0,0,1,4e-05,56
CUST002638,25647.1,85.13,4.025,13.667,48.41,15.0,0.1982,0.0,0.0833,0.0833,0,0,0.002693,14
CUST002639,2893.07,75.677,-2.83,3.333,40.053,13.667,0.0895,0.0,0.0,0.0,0,0,0.000304,34
CUST002640,482.02,79.363,4.78,0.667,48.267,18.667,0.1663,0.0,0.0,0.0833,0,0,5.1e-05,15
CUST002641,1071.12,77.163,-6.44,1.333,40.23,12.333,0.2558,0.0,0.0,0.0,0,1,0.000112,6
CUST002642,7050.0,81.837,-12.57,2.333,54.873,10.333,0.1928,0.0,0.0,0.0,0,1,0.00074,6
CUST002643,396.48,78.257,5.48,1.333,40.207,15.667,0.0208,0.0,0.0,0.0833,0,1,4.2e-05,43
CUST002644,0.0,52.327,-2.355,3.667,-8.33,16.333,0.123,-0.1111,0.0,0.0,1,0,0.0,54
CUST002645,798.3,64.86,7.49,2.333,24.047,12.667,0.1652,0.0,0.0,0.0833,0,1,8.4e-05,46
CUST002646,0.0,80.647,-7.37,1.667,63.273,9.0,0.0239,0.0,0.0,0.0,1,0,0.0,34
CUST002647,3928.42,87.05,3.09,1.0,71.547,7.0,0.1715,0.0,0.0833,0.0,0,1,0.000412,51
CUST002648,470.4,74.17,4.295,1.0,45.15,11.333,0.0905,0.0,0.0,0.0,0,0,4.9e-05,29
CUST002649,613.2,71.797,4.36,1.0,38.7,14.333,0.0927,0.0,0.0,0.0,0,1,6.4e-05,12
CUST002650,0.0,55.82,0.0,1.0,-6.25,21.0,0.1706,0.0,0.0,0.0,1,0,0.0,52
CUST002651,0.0,67.58,-3.26,2.667,30.73,17.667,0.2007,0.0,0.0,0.0,1,0,0.0,16
CUST002652,565.6,63.49,-5.1,3.5,29.985,17.5,0.0914,0.0,0.0,0.0,0,0,5.9e-05,2
CUST002653,1580.64,96.223,0.81,0.0,76.963,11.0,0.1359,0.0,0.0,0.0,0,0,0.000166,20
CUST002654,250.0,69.863,-0.5,1.333,27.833,19.667,0.3307,0.0,0.0,0.0,0,0,2.6e-05,13
CUST002655,819.62,51.94,-11.545,0.333,-6.713,25.667,0.2502,-0.0526,0.0,0.0,0,1,8.6e-05,38
CUST002656,32322.79,92.713,4.91,19.333,49.427,23.333,0.2106,0.0488,0.0833,0.0,0,0,0.003394,21
CUST002657,12127.71,87.02,6.37,5.667,70.04,6.333,0.1215,0.0,0.0,0.0,0,0,0.001273,30
CUST002658,1041.65,48.12,6.395,4.0,-16.663,22.667,0.1932,0.0833,0.0,0.0,0,0,0.000109,31
CUST002659,241.91,81.993,0.535,1.0,49.15,24.667,0.1589,0.0,0.0833,0.0,0,0,2.5e-05,23
CUST002660,832.15,67.637,-0.325,2.667,38.52,11.0,0.2742,0.0,0.0,0.0,0,1,8.7e-05,27
CUST002661,464.94,81.62,-3.355,2.333,51.303,14.667,0.0085,0.0,0.0,0.0,0,1,4.9e-05,46
CUST002662,236.13,72.4,14.175,1.667,23.457,14.667,0.0994,0.0,0.0,0.0,0,1,2.5e-05,37
CUST002663,7602.88,89.67,5.35,2.0,70.53,8.0,0.167,0.0,0.0833,0.0,0,1,0.000798,15
CUST002664,3025.56,76.87,0.01,2.667,42.157,10.333,0.2842,0.0625,0.1667,0.0,0,0,0.000318,18
CUST002665,470.4,78.23,5.295,1.333,48.277,11.667,0.0916,0.0,0.0,0.0,0,0,4.9e-05,5
CUST002666,7404.0,82.013,-4.82,5.0,68.087,0.667,0.1521,0.0,0.0,0.0,0,1,0.000777,3
CUST002667,245.54,75.003,2.9,1.667,37.69,18.0,0.2313,0.0,0.0,0.1667,0,1,2.6e-05,6
CUST002668,1179.95,77.457,5.235,2.0,35.38,16.0,0.2436,0.0,0.0,0.0,0,1,0.000124,51
CUST002669,1803.2,64.147,-4.475,1.333,20.887,12.667,0.1935,0.0,0.0,0.0,0,1,0.000189,6
CUST002670,0.0,62.52,-5.685,1.667,21.85,12.0,0.3086,-0.1429,0.0,0.0,1,0,0.0,25
CUST002671,21722.67,90.523,-4.05,13.667,61.723,15.0,0.2463,0.0,0.0,0.0,0,1,0.002281,55
CUST002672,193.0,72.147,6.375,1.333,38.587,16.667,0.0939,0.0,0.0,0.0833,0,1,2e-05,41
CUST002673,3388.69,74.923,-2.875,2.667,37.273,7.333,0.1122,0.0,0.0,0.0,0,1,0.000356,53
CUST002674,950.0,83.26,4.02,1.0,67.91,7.333,0.0013,0.0,0.0,0.0,0,0,0.0001,16
CUST002675,7528.11,80.603,-3.07,3.333,63.113,6.333,0.1785,0.0,0.2,0.0,0,0,0.00079,5
CUST002676,935.82,92.16,-2.37,0.0,76.903,8.667,0.2578,0.0,0.0,0.0,0,0,9.8e-05,13
CUST002677,1418.6,85.22,-6.785,1.333,59.523,19.667,0.1757,0.0,0.0,0.0,0,1,0.000149,53
CUST002678,1186.47,79.403,4.625,0.667,53.86,13.0,0.2119,0.0,0.0833,0.0,0,0,0.000125,32
CUST002679,0.0,76.663,4.535,12.0,24.69,11.667,0.1686,0.0,0.0,0.0,1,0,0.0,48
CUST002680,0.0,56.265,5.59,3.5,16.22,17.0,0.2541,0.0,0.0,0.0,1,0,0.0,7
CUST002681,1065.29,75.877,0.905,1.333,40.417,18.0,0.0901,0.0,0.0,0.0,0,1,0.000112,56
CUST002682,19790.35,93.2,3.2,6.667,84.913,2.0,0.1778,0.0,0.1,0.0,0,0,0.002078,10
CUST002683,282.08,66.583,2.97,4.333,27.7,18.333,0.2225,0.0,0.0,0.0,0,1,3e-05,41
CUST002684,1183.14,86.78,1.335,0.0,64.593,7.0,0.2293,0.0,0.1667,0.0,0,1,0.000124,21
CUST002685,633.17,73.73,-5.0,0.667,40.037,13.0,0.1223,0.0,0.0,0.0,0,0,6.6e-05,19
CUST002686,809.25,64.433,11.02,3.667,20.463,12.0,0.1794,0.0,0.0,0.0,0,0,8.5e-05,26
CUST002687,340.94,67.22,3.59,1.667,23.0,13.0,0.0684,0.0,0.0,0.0,0,1,3.6e-05,38
CUST002688,0.0,63.113,1.925,2.0,26.85,10.667,0.0599,0.0833,0.0,0.0,1,0,0.0,28
CUST002689,250.0,55.417,4.76,1.333,-2.59,14.0,0.1834,0.0,0.0,0.0,0,0,2.6e-05,7
CUST002690,375.2,84.183,1.5,0.0,71.567,16.333,0.2503,0.0,0.0,0.0,0,0,3.9e-05,11
CUST002691,275.86,90.283,8.84,0.0,75.583,9.333,0.0853,0.0,0.0833,0.0,0,1,2.9e-05,50
CUST002692,4905.27,82.397,6.205,1.0,55.02,4.667,0.1518,0.0808,0.1667,0.0,0,1,0.000515,46
CUST002693,470.4,78.907,0.91,0.333,37.22,14.667,0.0516,0.0,0.0,0.0,0,0,4.9e-05,28
CUST002694,189.28,76.01,0.93,1.667,42.357,21.333,0.1158,0.0,0.0,0.0,0,1,2e-05,55
CUST002695,375.2,63.32,6.055,4.0,12.367,23.0,0.25,0.0,0.0,0.0,0,1,3.9e-05,30
CUST002696,1555.62,88.683,0.975,1.0,66.387,22.333,0.1179,0.0,0.0,0.0,0,1,0.000163,24
CUST002697,250.0,65.287,7.25,2.0,30.25,12.667,0.1914,0.0,0.0,0.0,0,0,2.6e-05,9
CUST002698,656.56,67.59,5.04,1.0,35.69,15.0,0.0002,0.0,0.0833,0.0,0,0,6.9e-05,20
CUST002699,946.22,84.27,-10.03,1.333,65.97,11.0,0.2099,0.0,0.0833,0.0,0,0,9.9e-05,16
CUST002700,0.0,85.855,5.75,0.0,72.43,10.0,0.0882,0.0,0.0,0.0,1,0,0.0,42
CUST002701,1116.63,77.527,5.09,1.667,35.317,13.333,0.289,0.0833,0.0833,0.0,0,0,0.000117,18
CUST002702,12515.89,80.803,7.325,6.0,52.247,10.333,0.2787,0.0,0.0,0.0,0,0,0.001314,18
CUST002703,3090.81,79.807,10.275,2.333,44.71,12.333,0.1999,0.0,0.0,0.0,0,1,0.000325,24
CUST002704,702.51,89.87,4.115,1.0,74.727,11.333,0.0716,0.0,0.0,0.0833,0,0,7.4e-05,29
CUST002705,823.18,81.967,6.22,1.333,49.767,18.667,0.0,0.0,0.0833,0.0,0,1,8.6e-05,50
CUST002706,706.87,56.077,-0.77,1.0,9.45,21.0,0.1249,-0.0667,0.2,0.0,0,0,7.4e-05,5
CUST002707,0.0,61.207,3.255,1.333,11.96,13.333,0.1784,0.0,0.0,0.0,1,0,0.0,32
CUST002708,5727.83,89.487,7.79,5.0,66.55,2.333,0.1924,-0.1498,0.0,0.0833,0,0,0.000601,35
CUST002709,0.0,65.893,-2.935,8.333,14.503,12.667,0.1578,-0.0451,0.0,0.0,1,0,0.0,50
CUST002710,971.1,88.433,10.075,0.333,68.583,5.667,0.1005,0.0,0.0,0.0,0,0,0.000102,23
CUST002711,2786.13,84.887,1.535,1.0,64.657,14.667,0.2264,0.0,0.0833,0.0,0,0,0.000293,16
CUST002712,199.35,81.207,2.52,0.0,36.693,19.667,0.3446,0.0,0.0,0.0833,0,0,2.1e-05,21
CUST002713,3670.15,83.43,10.02,3.0,55.3,17.0,0.1598,0.0,0.1667,0.0,0,1,0.000385,42
CUST002714,412.17,77.09,8.585,0.333,47.417,10.333,0.2147,0.0,0.0833,0.0,0,0,4.3e-05,22
CUST002715,935.82,83.273,-3.46,1.333,52.267,13.667,0.2453,0.0,0.0,0.0,0,1,9.8e-05,43
CUST002716,1124.0,61.993,7.255,2.333,26.097,14.333,0.224,0.0476,0.0909,0.0,0,0,0.000118,11
CUST002717,8982.91,77.13,12.025,4.0,36.873,8.0,0.1158,0.0909,0.1,0.0,0,0,0.000943,10
CUST002718,0.0,77.083,0.07,0.667,40.46,13.0,0.179,0.0,0.0,0.0,1,0,0.0,13
CUST002719,1248.63,73.24,1.2,2.0,32.727,12.667,0.1896,0.0,0.0833,0.0,0,0,0.000131,14
CUST002720,0.0,37.217,2.85,4.667,-29.053,23.0,0.3206,0.1429,0.0,0.0,1,0,0.0,35
CUST002721,660.8,67.217,-3.885,1.333,25.11,10.667,0.1436,0.0,0.0,0.0,0,0,6.9e-05,13
CUST002722,7307.73,95.523,6.715,1.667,87.13,5.667,0.1628,0.0,0.0833,0.0,0,1,0.000767,36
CUST002723,443.08,68.783,-7.255,2.0,40.477,10.333,0.1672,0.0,0.0833,0.0,0,0,4.7e-05,30
CUST002724,420.0,84.2,5.475,0.333,62.56,8.333,0.1368,0.0,0.0,0.0,0,0,4.4e-05,30
CUST002725,958.23,80.003,-5.865,2.0,43.777,15.667,0.2225,0.0,0.0,0.0,0,0,0.000101,34
CUST002726,0.0,50.157,-7.18,3.0,-14.913,23.667,0.3086,-0.1429,0.0,0.0,1,0,0.0,55
CUST002727,938.12,64.16,14.44,1.667,28.5,16.667,0.1286,0.1176,0.0,0.0,0,1,9.9e-05,3
CUST002728,1006.37,74.303,5.85,2.0,35.387,21.333,0.3299,0.0,0.0,0.0,0,0,0.000106,8
CUST002729,375.2,63.51,-1.405,1.667,25.797,12.333,0.1359,0.0,0.0,0.0,0,1,3.9e-05,6
CUST002730,0.0,79.423,1.095,1.333,54.687,20.667,0.1823,0.0,0.0,0.0,1,0,0.0,33
CUST002731,0.0,68.913,-1.57,1.333,39.64,16.667,0.0771,0.0,0.0,0.0,1,0,0.0,50
CUST002732,335.0,60.163,11.26,1.667,15.107,20.0,0.1836,0.0,0.0,0.0,0,0,3.5e-05,4
CUST002733,1341.35,78.09,2.89,0.667,52.163,9.667,0.0951,-0.069,0.0833,0.0833,0,1,0.000141,43
CUST002734,1185.79,91.677,4.375,0.667,80.333,8.667,0.2136,0.0385,0.0833,0.0,0,0,0.000125,14
CUST002735,10634.09,89.977,6.265,5.0,72.68,6.667,0.0657,0.0,0.0,0.0,0,0,0.001117,32
CUST002736,264.97,73.81,-7.105,1.0,53.317,5.0,0.1618,0.0,0.0,0.0,0,1,2.8e-05,44
CUST002737,709.13,86.723,2.0,0.667,60.49,9.333,0.0901,0.0,0.0,0.0,0,0,7.4e-05,22
CUST002738,6337.78,97.727,-2.325,2.0,76.79,8.333,0.2088,0.0,0.0,0.0,0,0,0.000665,13
CUST002739,2203.12,50.18,-4.49,4.333,-10.723,15.667,0.1942,-0.0566,0.0,0.0,0,1,0.000231,43
CUST002740,375.2,87.433,6.465,0.0,62.547,15.667,0.2304,0.0,0.0,0.0,0,0,3.9e-05,5
CUST002741,675.05,79.7,6.12,2.333,52.697,20.0,0.2804,0.1667,0.0833,0.0,0,1,7.1e-05,40
CUST002742,865.8,78.457,3.75,0.333,42.34,17.0,0.0,0.0,0.0,0.0,0,1,9.1e-05,51
CUST002743,0.0,63.4,0.0,5.0,32.07,9.0,0.0968,0.0,0.0,0.0,1,0,0.0,24
CUST002744,0.0,68.323,-4.02,0.333,33.863,15.0,0.0,0.0,0.0,0.0,1,0,0.0,28
CUST002745,1041.65,54.967,-0.33,2.333,-5.757,18.667,0.0806,-0.0385,0.0,0.0,0,1,0.000109,40
CUST002746,10448.07,84.86,3.84,4.333,67.653,13.0,0.0649,0.0,0.1667,0.0,0,1,0.001097,51
CUST002747,309.77,80.063,-5.57,1.667,54.303,18.667,0.4198,0.2,0.0833,0.0833,0,1,3.3e-05,12
CUST002748,1249.41,66.713,3.31,3.0,15.053,13.0,0.2049,-0.1628,0.0,0.1667,0,0,0.000131,22
CUST002749,1313.59,77.727,-2.01,2.0,36.177,15.333,0.0608,0.0,0.0,0.0,0,0,0.000138,20
CUST002750,3816.9,89.393,6.61,1.0,73.423,5.333,0.0893,0.0,0.0833,0.0,0,0,0.000401,20
CUST002751,0.0,86.237,7.75,0.333,68.517,11.333,0.026,0.0,0.0,0.0,1,0,0.0,51
CUST002752,902.5,84.307,0.705,1.0,73.957,14.333,0.1666,0.0,0.0,0.0,0,1,9.5e-05,48
CUST002753,1636.38,97.037,-2.705,0.333,85.223,8.0,0.1741,0.0,0.0,0.0,0,1,0.000172,21
CUST002754,2791.88,68.1,0.945,2.0,31.653,5.333,0.2599,0.0,0.0,0.0,0,0,0.000293,15
CUST002755,1359.12,56.673,3.06,2.667,5.533,8.0,0.2278,0.0938,0.0,0.0,0,0,0.000143,3
CUST002756,0.0,91.773,2.065,2.0,57.55,11.0,0.0884,0.0,0.0,0.0,1,0,0.0,49
CUST002757,9626.72,89.66,-2.895,2.667,83.537,8.333,0.2391,0.0,0.1667,0.0,0,0,0.001011,17
CUST002758,0.0,57.38,2.285,2.0,1.133,17.0,0.101,0.0,0.0,0.0,1,0,0.0,53
CUST002759,802.81,65.017,7.98,2.333,13.013,17.0,0.3686,0.0,0.0,0.0,0,1,8.4e-05,56
CUST002760,250.0,77.84,3.94,1.5,62.265,11.5,0.3229,0.0,0.0,0.0,0,0,2.6e-05,2
CUST002761,1157.58,69.653,7.47,2.667,28.213,18.333,0.1572,0.0,0.0,0.0,0,1,0.000122,39
CUST002762,0.0,94.873,-1.965,0.333,90.817,9.0,0.1362,0.1667,0.1,0.1,1,0,0.0,36
CUST002763,317.06,74.393,6.825,2.333,38.853,15.333,0.1446,0.0,0.0,0.0,0,1,3.3e-05,56
CUST002764,0.0,75.113,2.155,2.0,45.213,9.0,0.3985,0.0,0.0,0.0,1,0,0.0,36
