customer_id,segment,region,industry,acquisition_channel,account_manager_id,current_mrr,concentration_weight,renewal_due_flag,churn_risk_score,churn_risk_tier,churn_risk_main_driver,revenue_quality_score,revenue_quality_risk_tier,revenue_quality_main_driver,discount_dependency_score,discount_dependency_tier,discount_dependency_main_driver,expansion_quality_score,expansion_quality_risk_tier,expansion_quality_main_driver,governance_priority_score,governance_priority_tier,governance_main_driver,recommended_action,recommended_action_reason
CUST002920,SMB,North America,Education,paid_media,AM0012,337.81,3.5e-05,1,18.241,Low,Payment stress,63.012,Moderate,Weak realized pricing,14.102,Low,High discount level,94.256,Low,Discount pressure in expansion,26.153,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=18.2, quality=63.0, discount=14.1"
CUST000800,Mid-Market,EMEA,Retail,outbound_sdr,AM0025,2567.5,0.00027,1,11.861,Low,Payment stress,77.758,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,26.144,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.9, quality=77.8, discount=0.0"
CUST000240,SMB,North America,Healthcare,content_marketing,AM0035,0.0,0.0,0,18.167,Low,Payment stress,25.0,Critical,Weak realized pricing,15.464,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,26.133,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=18.2, quality=25.0, discount=15.5"
CUST002532,SMB,APAC,Media,self_serve,AM0033,725.27,7.6e-05,1,17.072,Low,Payment stress,79.002,Low,Weak retention momentum,0.0,Low,High discount level,52.72766666666667,Moderate,No recent expansion signal,26.13,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.1, quality=79.0, discount=0.0"
CUST002904,SMB,North America,Media,paid_media,AM0019,1071.12,0.000112,0,7.668,Low,Payment stress,61.654,Moderate,Weak realized pricing,15.175,Low,High discount level,54.77,Moderate,No recent expansion signal,26.128,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.7, quality=61.7, discount=15.2"
CUST003163,SMB,APAC,Logistics,self_serve,AM0006,0.0,0.0,0,16.944,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,50.464999999999996,Moderate,No recent expansion signal,26.126,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=16.9, quality=25.0, discount=15.0"
CUST001628,SMB,APAC,Education,content_marketing,AM0024,1709.0,0.000179,1,27.528,Low,Payment stress,80.262,Low,Poor account health quality,0.0,Low,High discount level,97.6,Low,Payment stress during expansion,26.125,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=27.5, quality=80.3, discount=0.0"
CUST003523,SMB,EMEA,SaaS,partner_referral,AM0039,0.0,0.0,0,11.981,Low,Payment stress,25.0,Critical,Weak realized pricing,28.088,Low,Price realization erosion,54.25,Moderate,No recent expansion signal,26.122,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=12.0, quality=25.0, discount=28.1"
CUST001019,SMB,North America,Retail,self_serve,AM0011,1151.88,0.000121,1,11.643,Low,Renewal exposure,73.131,Low,Weak realized pricing,0.0,Low,High discount level,51.473333333333336,Moderate,No recent expansion signal,26.121,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.6, quality=73.1, discount=0.0"
CUST001715,SMB,APAC,Healthcare,content_marketing,AM0005,422.8,4.4e-05,1,17.569,Low,Payment stress,74.112,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,26.121,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.6, quality=74.1, discount=0.0"
CUST004374,SMB,EMEA,Manufacturing,partner_referral,AM0030,1320.01,0.000139,1,13.741,Low,Renewal exposure,65.286,Moderate,Weak realized pricing,12.549,Low,High discount level,92.819,Low,Discount pressure in expansion,26.119,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.7, quality=65.3, discount=12.5"
CUST001961,SMB,North America,Healthcare,self_serve,AM0004,205.46,2.2e-05,1,13.229,Low,Payment stress,65.613,Moderate,Weak realized pricing,3.399,Low,High discount level,50.45333333333333,Moderate,No recent expansion signal,26.117,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.2, quality=65.6, discount=3.4"
CUST002649,SMB,North America,Media,self_serve,AM0032,613.2,6.4e-05,1,14.14,Low,Payment stress,72.605,Low,Weak realized pricing,0.0,Low,High discount level,52.26566666666667,Moderate,No recent expansion signal,26.107,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.1, quality=72.6, discount=0.0"
CUST004342,SMB,EMEA,Media,self_serve,AM0018,1311.89,0.000138,1,17.225,Low,Payment stress,73.992,Low,Weak realized pricing,0.0,Low,High discount level,69.775,Moderate,Low healthy expansion mix,26.104,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=17.2, quality=74.0, discount=0.0"
CUST003230,SMB,North America,SaaS,self_serve,AM0037,0.0,0.0,0,12.713,Low,Payment stress,25.0,Critical,Weak realized pricing,22.664,Low,Price realization erosion,48.63766666666667,Moderate,No recent expansion signal,26.104,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=12.7, quality=25.0, discount=22.7"
CUST004140,SMB,EMEA,Retail,partner_referral,AM0026,667.29,7e-05,0,9.015,Low,Payment stress,61.686,Moderate,Weak realized pricing,17.127,Low,High discount level,55.269,Moderate,Low healthy expansion mix,26.1,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.0, quality=61.7, discount=17.1"
CUST004194,SMB,APAC,Education,partner_referral,AM0016,295.22,3.1e-05,1,14.19,Low,Payment stress,68.775,Moderate,Weak realized pricing,5.999,Low,High discount level,58.087,Moderate,Low healthy expansion mix,26.1,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.2, quality=68.8, discount=6.0"
CUST003426,Enterprise,North America,Manufacturing,enterprise_sales,AM0011,9359.53,0.000983,0,4.908,Low,Payment stress,64.461,Moderate,Weak realized pricing,17.836,Low,High discount level,81.209,Low,Low healthy expansion mix,26.093,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=4.9, quality=64.5, discount=17.8"
CUST002968,SMB,EMEA,SaaS,paid_media,AM0027,902.5,9.5e-05,1,16.611,Low,Usage deterioration,77.695,Low,Weak realized pricing,0.0,Low,High discount level,55.0,Moderate,No recent expansion signal,26.087,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.6, quality=77.7, discount=0.0"
CUST002801,SMB,LATAM,Logistics,self_serve,AM0006,809.25,8.5e-05,0,8.224,Low,Payment stress,59.368,Moderate,Weak realized pricing,12.044,Low,High discount level,52.24333333333333,Moderate,No recent expansion signal,26.086,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=8.2, quality=59.4, discount=12.0"
CUST003443,Mid-Market,North America,Media,partner_referral,AM0028,830.0,8.7e-05,0,7.1,Low,Payment stress,60.22,Moderate,Weak realized pricing,17.047,Low,High discount level,55.0,Moderate,No recent expansion signal,26.085,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=7.1, quality=60.2, discount=17.0"
CUST002758,SMB,North America,Manufacturing,self_serve,AM0031,0.0,0.0,0,15.862,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,47.46,Moderate,No recent expansion signal,26.08,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=15.9, quality=25.0, discount=15.0"
CUST000288,Mid-Market,North America,Media,partner_referral,AM0035,1301.89,0.000137,1,9.956,Low,Renewal exposure,72.36,Low,Weak realized pricing,6.808,Low,High discount level,59.099,Moderate,Low healthy expansion mix,26.074,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.0, quality=72.4, discount=6.8"
CUST001305,SMB,EMEA,Education,outbound_sdr,AM0025,221.95,2.3e-05,0,7.075,Low,Payment stress,54.866,Moderate,Weak realized pricing,23.271,Low,High discount level,55.0,Moderate,No recent expansion signal,26.068,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=7.1, quality=54.9, discount=23.3"
CUST003520,SMB,APAC,Education,self_serve,AM0016,266.22,2.8e-05,1,19.633,Low,Usage deterioration,73.756,Low,Weak realized pricing,0.563,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,26.066,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=19.6, quality=73.8, discount=0.6"
CUST000166,SMB,APAC,Healthcare,paid_media,AM0040,363.78,3.8e-05,0,9.935,Low,Payment stress,61.703,Moderate,Weak realized pricing,21.86,Low,High discount level,56.879,Moderate,Low healthy expansion mix,26.061,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=9.9, quality=61.7, discount=21.9"
CUST002611,Enterprise,APAC,Media,enterprise_sales,AM0024,8539.41,0.000897,0,15.355,Low,Payment stress,69.565,Moderate,Weak realized pricing,11.157,Low,High discount level,93.973,Low,Discount pressure in expansion,26.057,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.4, quality=69.6, discount=11.2"
CUST001652,Enterprise,APAC,Healthcare,partner_referral,AM0040,6950.0,0.00073,0,4.759,Low,Payment stress,70.43,Low,Weak realized pricing,11.41,Low,Policy governance signal,55.0,Moderate,No recent expansion signal,26.054,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=4.8, quality=70.4, discount=11.4"
CUST003999,SMB,North America,SaaS,content_marketing,AM0034,0.0,0.0,0,13.091,Low,Payment stress,25.0,Critical,Weak realized pricing,21.128,Low,Price realization erosion,48.047666666666665,Moderate,No recent expansion signal,26.054,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=13.1, quality=25.0, discount=21.1"
CUST000964,SMB,EMEA,Media,self_serve,AM0026,1314.5,0.000138,1,15.208,Low,Payment stress,79.394,Low,Weak retention momentum,0.0,Low,High discount level,54.897666666666666,Moderate,No recent expansion signal,26.052,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=15.2, quality=79.4, discount=0.0"
CUST001308,Mid-Market,APAC,Education,content_marketing,AM0024,4130.92,0.000434,1,10.678,Low,Renewal exposure,77.116,Low,Weak realized pricing,0.0,Low,High discount level,61.8,Moderate,Low healthy expansion mix,26.049,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=10.7, quality=77.1, discount=0.0"
CUST001584,SMB,EMEA,Logistics,self_serve,AM0039,613.2,6.4e-05,1,13.429,Low,Payment stress,72.099,Low,Weak realized pricing,0.0,Low,High discount level,51.77,Moderate,No recent expansion signal,26.045,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=13.4, quality=72.1, discount=0.0"
CUST004421,SMB,APAC,Retail,partner_referral,AM0002,0.0,0.0,0,12.15,Low,Payment stress,25.0,Critical,Weak realized pricing,25.4,Low,Price realization erosion,51.550000000000004,Moderate,No recent expansion signal,26.043,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=12.2, quality=25.0, discount=25.4"
CUST000863,Mid-Market,EMEA,Education,partner_referral,AM0027,3078.19,0.000323,0,4.573,Low,Payment stress,64.535,Moderate,Weak realized pricing,16.354,Low,High discount level,58.555,Moderate,Low healthy expansion mix,26.041,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=4.6, quality=64.5, discount=16.4"
CUST000364,Mid-Market,North America,Manufacturing,content_marketing,AM0032,2193.75,0.00023,0,14.889,Low,Payment stress,70.985,Low,Weak realized pricing,1.768,Low,Price realization erosion,52.797666666666665,Moderate,No recent expansion signal,26.033,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=14.9, quality=71.0, discount=1.8"
CUST000227,Mid-Market,LATAM,Logistics,partner_referral,AM0030,3336.67,0.00035,0,11.343,Low,Payment stress,70.314,Low,Weak realized pricing,5.503,Low,High discount level,55.0,Moderate,No recent expansion signal,26.026,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=11.3, quality=70.3, discount=5.5"
CUST003921,SMB,North America,Media,self_serve,AM0037,407.94,4.3e-05,1,19.874,Low,Usage deterioration,79.646,Low,Weak retention momentum,0.0,Low,High discount level,51.10333333333333,Moderate,No recent expansion signal,26.026,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=19.9, quality=79.6, discount=0.0"
CUST003022,SMB,EMEA,Healthcare,partner_referral,AM0001,0.0,0.0,0,11.819,Low,Payment stress,25.0,Critical,Weak realized pricing,28.28,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,26.024,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.8, quality=25.0, discount=28.3"
CUST003473,Mid-Market,North America,SaaS,content_marketing,AM0010,3204.55,0.000336,0,16.179,Low,Usage deterioration,74.728,Low,Weak realized pricing,0.258,Low,Price realization erosion,54.074333333333335,Moderate,No recent expansion signal,26.019,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.2, quality=74.7, discount=0.3"
CUST003378,SMB,North America,SaaS,self_serve,AM0031,327.6,3.4e-05,1,16.349,Low,Payment stress,72.869,Low,Weak realized pricing,0.0,Low,High discount level,51.32,Moderate,No recent expansion signal,26.018,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=16.3, quality=72.9, discount=0.0"
CUST000203,Mid-Market,North America,Manufacturing,content_marketing,AM0029,1323.85,0.000139,0,5.252,Low,Payment stress,63.057,Moderate,Weak realized pricing,19.307,Low,High discount level,55.0,Moderate,No recent expansion signal,26.015,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.3, quality=63.1, discount=19.3"
CUST002423,SMB,North America,Logistics,self_serve,AM0032,0.0,0.0,0,15.533,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,47.06666666666667,Moderate,No recent expansion signal,26.014,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=15.5, quality=25.0, discount=15.0"
CUST000752,SMB,LATAM,SaaS,outbound_sdr,AM0032,0.0,0.0,0,11.916,Low,Payment stress,25.0,Critical,Weak realized pricing,25.112,Low,Price realization erosion,50.66433333333333,Moderate,No recent expansion signal,26.013,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=11.9, quality=25.0, discount=25.1"
CUST002189,Enterprise,North America,Media,enterprise_sales,AM0012,0.0,0.0,0,14.832,Low,Payment stress,25.0,Critical,Weak realized pricing,21.768,Low,Price realization erosion,55.0,Moderate,No recent expansion signal,26.011,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=14.8, quality=25.0, discount=21.8"
CUST003153,SMB,EMEA,Manufacturing,self_serve,AM0003,0.0,0.0,0,17.25,Low,Payment stress,25.0,Critical,Weak realized pricing,15.0,Low,Price realization erosion,52.595666666666666,Moderate,No recent expansion signal,26.01,Low,Revenue quality weakness,monitor only,"Low priority driven by Revenue quality weakness; churn=17.2, quality=25.0, discount=15.0"
CUST001149,Mid-Market,LATAM,SaaS,content_marketing,AM0039,1851.84,0.000194,0,5.269,Low,Payment stress,69.098,Moderate,Weak realized pricing,9.62,Low,High discount level,34.839,High,Low healthy expansion mix,26.006,Low,Exposure concentration,monitor only,"Low priority driven by Exposure concentration; churn=5.3, quality=69.1, discount=9.6"
