customer_id,current_month,churn_risk_inputs,revenue_quality_inputs,account_fragility_inputs,forward_risk_flags
CUST002878,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 40.84, ""trailing_3m_payment_delay_avg"": 7.333, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": -3.505}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002879,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 27.9, ""trailing_3m_payment_delay_avg"": 15.333, ""trailing_3m_support_ticket_avg"": 3.333, ""trailing_3m_usage_trend"": -5.835}","{""avg_discount_pct"": 0.3489572649572649, ""current_mrr"": 292.5, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.651042735042735, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.1e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.05913675213675213, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""discount_dependency""]"
CUST002880,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 66.443, ""trailing_3m_payment_delay_avg"": 15.0, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": -5.41}","{""avg_discount_pct"": 0.15567102010952624, ""current_mrr"": 5385.01, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8443289798904737, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000565, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.38749999999999996, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002881,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": -56.54, ""trailing_3m_payment_delay_avg"": 29.333, ""trailing_3m_support_ticket_avg"": 4.667, ""trailing_3m_usage_trend"": -5.14}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": -0.25}","[""usage_declining"", ""low_nps"", ""payment_delay_stress"", ""discount_dependency""]"
CUST002882,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 59.037, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 5.165}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST002883,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 46.74, ""trailing_3m_payment_delay_avg"": 8.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -2.055}","{""avg_discount_pct"": 0.27030700299784755, ""current_mrr"": 6151.08, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7296929970021524, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000646, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04040100042826393, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002884,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 16.31, ""trailing_3m_payment_delay_avg"": 12.667, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 3.245}","{""avg_discount_pct"": 0.2950309859154929, ""current_mrr"": 443.75, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7049915492957746, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.39893299798792753, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002885,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 11.477, ""trailing_3m_payment_delay_avg"": 16.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 4.995}","{""avg_discount_pct"": 0.2116310597915011, ""current_mrr"": 641.73, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7883533573309648, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.7e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3895187228273573, ""seat_growth_rate"": 0.0}",[]
CUST002886,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 59.883, ""trailing_3m_payment_delay_avg"": 12.667, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": -5.04}","{""avg_discount_pct"": 0.21468253968253967, ""current_mrr"": 327.6, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7853174603174602, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.36745464852607707, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002887,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 25.467, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -3.45}","{""avg_discount_pct"": 0.24681061628430048, ""current_mrr"": 1111.5, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7531893837156994, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000117, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3895443737549001, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""discount_dependency""]"
CUST002888,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 76.64, ""trailing_3m_payment_delay_avg"": 14.0, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": -2.56}","{""avg_discount_pct"": 0.0, ""current_mrr"": 953.13, ""discount_dependency_flag"": 0, ""realized_price_index"": 1.0, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.0001, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.39749999999999996, ""seat_growth_rate"": 0.0526}","[""usage_declining""]"
CUST002889,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 13.687, ""trailing_3m_payment_delay_avg"": 19.667, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -1.01}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST002890,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 63.1, ""trailing_3m_payment_delay_avg"": 3.667, ""trailing_3m_support_ticket_avg"": 3.667, ""trailing_3m_usage_trend"": 3.485}","{""avg_discount_pct"": 0.09080203022604169, ""current_mrr"": 8797.05, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9091979697739584, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000924, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.36, ""seat_growth_rate"": 0.0}",[]
CUST002891,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 50.393, ""trailing_3m_payment_delay_avg"": 3.333, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -4.13}","{""avg_discount_pct"": 0.227933678286815, ""current_mrr"": 1323.85, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7720663217131851, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000139, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.37184766832668786, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002892,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 60.257, ""trailing_3m_payment_delay_avg"": 15.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 3.43}","{""avg_discount_pct"": 0.2630143722479269, ""current_mrr"": 447.39, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7369856277520732, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.3843591960354181, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002893,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 8.12, ""trailing_3m_payment_delay_avg"": 15.0, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 5.55}","{""avg_discount_pct"": 0.18768445005316137, ""current_mrr"": 1006.37, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8123155499468386, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000106, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.048597778579023046, ""seat_growth_rate"": 0.0}","[""low_nps""]"
CUST002894,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 51.823, ""trailing_3m_payment_delay_avg"": 11.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 8.98}","{""avg_discount_pct"": 0.07411201701524282, ""current_mrr"": 2821.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9258879829847572, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000296, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.38249999999999995, ""seat_growth_rate"": 0.0}",[]
CUST002895,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 87.107, ""trailing_3m_payment_delay_avg"": 6.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 2.745}","{""avg_discount_pct"": 0.12769554730121652, ""current_mrr"": 10119.93, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8723044526987834, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001063, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.02, ""seat_growth_rate"": 0.1}",[]
CUST002896,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 47.617, ""trailing_3m_payment_delay_avg"": 14.333, ""trailing_3m_support_ticket_avg"": 3.667, ""trailing_3m_usage_trend"": 5.22}","{""avg_discount_pct"": 0.2764515116644, ""current_mrr"": 477.95, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7235484883355999, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 5e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.40877878738062856, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002897,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 44.563, ""trailing_3m_payment_delay_avg"": 10.667, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -9.64}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002898,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 35.177, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 0.435}","{""avg_discount_pct"": 0.3531161609198284, ""current_mrr"": 4786.98, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6468838390801717, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000503, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.409730880131404, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002899,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 48.923, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 8.333, ""trailing_3m_usage_trend"": 1.6}","{""avg_discount_pct"": 0.2452861310620934, ""current_mrr"": 11822.03, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7547138689379066, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001241, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.026826590151727628, ""seat_growth_rate"": 0.0}",[]
CUST002900,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 53.207, ""trailing_3m_payment_delay_avg"": 10.333, ""trailing_3m_support_ticket_avg"": 4.0, ""trailing_3m_usage_trend"": 2.325}","{""avg_discount_pct"": 0.1749979115095609, ""current_mrr"": 6823.11, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8250020884904391, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000716, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04, ""seat_growth_rate"": 0.0}",[]
CUST002901,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 54.82, ""trailing_3m_payment_delay_avg"": 11.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": -4.285}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002902,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 68.637, ""trailing_3m_payment_delay_avg"": 12.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 7.97}","{""avg_discount_pct"": 0.1449438202247191, ""current_mrr"": 338.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8550561797752809, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.6e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.39749999999999996, ""seat_growth_rate"": 0.0}",[]
CUST002903,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": -20.9, ""trailing_3m_payment_delay_avg"": 14.5, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -0.23}","{""avg_discount_pct"": 0.29597819249318513, ""current_mrr"": 1192.25, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7040218075068149, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.000125, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.1590046768496758, ""seat_growth_rate"": -0.0385}","[""low_nps"", ""discount_dependency""]"
CUST002904,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 46.763, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 2.333, ""trailing_3m_usage_trend"": 8.045}","{""avg_discount_pct"": 0.18639368138023754, ""current_mrr"": 1071.12, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8136063186197626, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000112, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04841338305431964, ""seat_growth_rate"": 0.0}",[]
CUST002905,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 16.5, ""trailing_3m_payment_delay_avg"": 18.0, ""trailing_3m_support_ticket_avg"": 19.0, ""trailing_3m_usage_trend"": 0.0}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST002906,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": -18.94, ""trailing_3m_payment_delay_avg"": 3.0, ""trailing_3m_support_ticket_avg"": 5.0, ""trailing_3m_usage_trend"": 0.0}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""low_nps""]"
CUST002907,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 57.087, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -1.36}","{""avg_discount_pct"": 0.15147411188665483, ""current_mrr"": 1151.88, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8485258881133451, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000121, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.02, ""seat_growth_rate"": 0.0}",[]
CUST002908,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 64.217, ""trailing_3m_payment_delay_avg"": 10.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 2.51}","{""avg_discount_pct"": 0.2888214111922141, ""current_mrr"": 2568.75, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7111785888077858, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00027, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.060545915884602015, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
